start_sec;end_sec;mark;text;duration
1954,89163;1962,38242;( ) que então se fica radicado... na sua cidade natal e não vem para a capital... não é?;que então se fica radicado na sua cidade natal e não vem para a capital não é;7,4907899999998335
1962,38242;1965,03506;aqui... é adverso o clima para eles;aqui é adverso o clima para eles;2,6526400000000194
2042,27049;2042,92809;hum::;uh;0,6576000000000022
2265,76268;2266,60016;é difícil;é difícil;0,8374800000001414
2329,1746;2333,46305;precisa-se ser artista ((risos));precisase ser artista;4,288450000000012
2369,86655;2370,64917;contentar;contentar;0,7826199999999517
2404,62488;2404,98963;não;não;0,36475000000018554
2405,14102;2413,01556;ele teve escritório no início da carreira... teve escritório durante... oito anos::... mais ou menos;ele teve escritório no início da carreira teve escritório durante oito anos mais ou menos;7,874539999999797
2413,86961;2425,7031;depois::... ainda com escritório... e como ele tinha liberdade de advogar ele também... exercia... a:: a pro/ o:: a advocacia do Estado né?;depois ainda com escritório e como ele tinha liberdade de advogar ele também exercia a a pro o a advocacia do estado né;11,833489999999983
2427,0093;2431,22076;e::... depois::... é que ele começou a lecionar;e depois é que ele começou a lecionar;4,211459999999988
2444,442;2447,90527;então::... ele::... começou a lecionar;então ele começou a lecionar;3,4632700000001932
2457,88241;2461,07761;e::... e deu-se muito bem no magistério;e e deuse muito bem no magistério;3,1951999999996588
2461,93236;2463,37056;ele se realiza sabe?;ele se realiza sabe;1,4382000000000517
2463,57399;2468,03235;fica feliz da vida... em poder transmitir... o que ele sabe;fica feliz da vida em poder transmitir o que ele sabe;4,458360000000084
2468,51809;2491,0406;e os processos também... que ele... recebeu ou... hum:: eu não eu sou leiga eu não entendo... mas... pelo que a gente... ouve falar são muito bem estudados tem pareceres muito bem dados... não é? ele se dedica MUItíssimo a... tanto à... carreira de procurador como de professor... (tá?);e os processos também que ele recebeu ou uh eu não eu sou leiga eu não entendo mas pelo que a gente ouve falar são muito bem estudados tem pareceres muito bem dados não é ele se dedica muitíssimo a tanto à carreira de procurador como de professor tá;22,522509999999784
2574,29242;2599,00284;então eu tenho impressão de que quando o me-nor... já:: estiver assim... pela quarta série terceira quarta série... ele já estará mais::... independente e::... e os maiores poderão fazer às vezes de::... assim de:: preceptores dos menores e me aliviarão... nessa parte... e eu terei disponível;então eu tenho impressão de que quando o menor já estiver assim pela quarta série terceira quarta série ele já estará mais independente e e os maiores poderão fazer às vezes de assim de preceptores dos menores e me aliviarão nessa parte e eu terei disponível;24,710419999999885
2614,59004;2618,32614;eu... gostaria de fazer orientação educacional... sabe?;eu gostaria de fazer orientação educacional sabe;3,7361000000000786
2619,03275;2626,17793;eu gosto eu leio... sobre isso e eu acho que me realizaria mais... como orientadora do que como professora;eu gosto eu leio sobre isso e eu acho que me realizaria mais como orientadora do que como professora;7,145179999999982
2626,53743;2637,58715;quer dizer a professora ela... no fundo ela é uma orientadora... porque:: quase sempre ela É procurada pelo alunos... quando surgem os problemas não é?;quer dizer a professora ela no fundo ela é uma orientadora porque quase sempre ela é procurada pelo alunos quando surgem os problemas não é;11,04971999999998
2637,92186;2644,1367;então... mas eu acho que um:: trabalho assim... DE gabinete... eu gostaria mais:: sabe?;então mas eu acho que um trabalho assim de gabinete eu gostaria mais sabe;6,214840000000095
2645,58593;2651,4828;então... futuramente eu preten-do... reiniciar os estudos... mas por enquanto não;então futuramente eu pretendo reiniciar os estudos mas por enquanto não;5,896870000000035
2657,13207;2664,41501;(é)... uma delas::... uma de/ ah uma das gêmeas... quer ser arquiteta... decoradora;é uma delas uma de ah uma das gêmeas quer ser arquiteta decoradora;7,282940000000053
2664,82044;2678,23065;então... ela::... LÊ a respeito da futura profissão... ela quer saber as matérias que ela vai ter... o curso::... di/ o segundo ciclo que ela preTENde fazer... sabe?;então ela lê a respeito da futura profissão ela quer saber as matérias que ela vai ter o curso di o segundo ciclo que ela pretende fazer sabe;13,410210000000006
2678,23065;2685,66046;bom está numa::... idade de definiÇÃO... quanto ao segundo ciclo porque elas já estão na oitava série as mais velhas não é?;bom está numa idade de definição quanto ao segundo ciclo porque elas já estão na oitava série as mais velhas não é;7,429810000000089
2685,82752;2691,07682;então ela... tem muito bom gosto é uma menina muito orDEIra... gosta de desenho;então ela tem muito bom gosto é uma menina muito ordeira gosta de desenho;5,249300000000403
2691,35004;2710,67901;quer dizer que eu tenho a impressão... que::... não::... s/:: não a testei ainda... não é?... ah::... o::... ah::... não a testei com::... como:: normalmente se faz né? submetê-la... a:: a uma psicóloga e tudo o mais;quer dizer que eu tenho a impressão que não s não a testei ainda não é ah o ah não a testei com como normalmente se faz né submetêla a a uma psicóloga e tudo o mais;19,328970000000027
2722,31626;2732,24997;hoje eu estive vendo... um livro... editado pelo::... Instituto Roberto Simonsen... vocês conhecem?... sobre as profissões NO estado de São Paulo;hoje eu estive vendo um livro editado pelo instituto roberto simonsen vocês conhecem sobre as profissões no estado de são paulo;9,933709999999792
2737,62184;2745,77373;no terceiro... as profissões... de menos duração e de mais duração... aquelas mais rápidas não? que são as:: tecnológicas;no terceiro as profissões de menos duração e de mais duração aquelas mais rápidas não que são as tecnológicas;8,151890000000094
2746,32836;2757,17763;então... diante disso eu:: vislumbrei outras::... coisas... para... aquele gosto dela... não só arquitetura... não é?;então diante disso eu vislumbrei outras coisas para aquele gosto dela não só arquitetura não é;10,84927000000016
2767,61119;2770,52527;não eu dei u::ma rápida olhada sabe?;não eu dei uma rápida olhada sabe;2,9140800000000127
2770,52527;2781,80451;mas vi matérias assim interessantes para ela dentro de outras... ah:: carreiras... essa se defi/ eh Acho que:: se define... hum... para... esse ramo;mas vi matérias assim interessantes para ela dentro de outras ah carreiras essa se defi eh acho que se define uh para esse ramo;11,279239999999845
2795,02007;2804,56202;mas... elas éh essa daí não::... não tem ainda assim... muita::... éh uma... um objeTIvo a atingir sabe?;mas elas eh essa daí não não tem ainda assim muita eh uma um objetivo a atingir sabe;9,541949999999815
2805,0393;2812,66608;agora o menino gosta muito de mecânica --o:: de treze anos né?--... gosta muito de mecânica gosta muito de mexer com coisas;agora o menino gosta muito de mecânica o de treze anos né gosta muito de mecânica gosta muito de mexer com coisas;7,626780000000053
2813,19995;2825,48523;e:: gosta mais da parte prática porque ele VIve no mundo da lua... sabe? ele é MUIto distraído... e::... não gosta de estudar... ele é capaz mas não gosta de estudar;e gosta mais da parte prática porque ele vive no mundo da lua sabe ele é muito distraído e não gosta de estudar ele é capaz mas não gosta de estudar;12,285279999999602
2826,02582;2832,40838;e ele gosta MUIto::... de desmontar coisas e montar... ele desCObre o porquê das coisas;e ele gosta muito de desmontar coisas e montar ele descobre o porquê das coisas;6,382560000000012
2832,75903;2838,7849;agora ele quer ser MESmo... pelo gosto dele ele gostaria de ser jogador de futebol... não é?;agora ele quer ser mesmo pelo gosto dele ele gostaria de ser jogador de futebol não é;6,025869999999941
2877,9019;2888,10364;ma::s::... deixo praticar o esporte tudo mais e deixo seguir a carreira mas desde que ele tenha uma infraestru/ estrutura cultural... senão vai ser um boboca por aí não?;mas deixo praticar o esporte tudo mais e deixo seguir a carreira mas desde que ele tenha uma infraestru estrutura cultural senão vai ser um boboca por aí não;10,201739999999972
2924,28227;2930,11054;é... então:: ele se vê... no ápice da glória como jogador de futebol sempre;é então ele se vê no ápice da glória como jogador de futebol sempre;5,828269999999975
2930,59756;2935,27252;ele joga bem sabe?... mas ele se vê sempre como o Pelé::... não é?;ele joga bem sabe mas ele se vê sempre como o pelé não é;4,674959999999828
2948,75054;2957,24306;precisa praticar esporte precisa... precisa é necessário é fun/... é fundamental o esporte né? ainda mais nessa fase de adolescência;precisa praticar esporte precisa precisa é necessário é fun é fundamental o esporte né ainda mais nessa fase de adolescência;8,492519999999786
2983,59334;2988,61686;ele vai ao jogo de  futebol com o tio porque o Nélson... fins de semana ele estuda;ele vai ao jogo de futebol com o tio porque o nélson fins de semana ele estuda;5,02352000000019
3018,16966;3022,73747;agora a Laura... não::... não se definiu que é muito pequena;agora a laura não não se definiu que é muito pequena;4,567810000000009
3049,33774;3053,3921;agora a Estela vive dançando... e ela quer ser bailarina;agora a estela vive dançando e ela quer ser bailarina;4,054360000000088
3053,80607;3062,29813;agora não há que não é que haja aquele::... aquela:: aversão à vida artística... sabe?;agora não há que não é que haja aquele aquela aversão à vida artística sabe;8,492060000000038
3067,95223;3078,76368;então eu estou procurando ahn... encaminhá-la para outra coisa não sei mas... éh ginástica RÍTmica por exemplo... ela::... faz ginástica rítmica;então eu estou procurando ah encaminhála para outra coisa não sei mas eh ginástica rítmica por exemplo ela faz ginástica rítmica;10,81145000000015
3100,269;3101,11828;desiste né?;desiste né;0,8492800000003626
3114,83238;3122,45707;então... issos::... assim::... ela se realiza um pouQUInho como artista... no piano... né?;então issos assim ela se realiza um pouquinho como artista no piano né;7,6246900000001006
3122,45707;3135,48054;agora::... o Luís::... o de seis anos::... ele:: desde pequenino... ele é... desde pequeno o Luís gosta... da história do homem;agora o luís o de seis anos ele desde pequenino ele é desde pequeno o luís gosta da história do homem;13,023470000000088
3135,91886;3143,67296;então... quando ele não sabia ler:: ele lia mui/ ele VIa as figuras... da pré-história e gostava muito;então quando ele não sabia ler ele lia mui ele via as figuras da préhistória e gostava muito;7,754099999999653
3144,34992;3158,06009;então ele fazia com que nós lêssemos... os livros éh::... coleções:: uma e outra que a gente tem... éh:: sobre a formação do mundo... sobre a a::... a fo/ a a evolução do homem e tudo mais;então ele fazia com que nós lêssemos os livros eh coleções uma e outra que a gente tem eh sobre a formação do mundo sobre a a a fo a a evolução do homem e tudo mais;13,710169999999835
3158,06009;3167,65653;mas por gosto dele ele se interessava muito por aquela figura assim... ah:: disforme do homem pré-histórico... dos animais pré-históricos e tudo mais;mas por gosto dele ele se interessava muito por aquela figura assim ah disforme do homem préhistórico dos animais préhistóricos e tudo mais;9,596440000000257
3177,99464;3181,02555;agora ele está com seis anos... e ele aprendeu a ler;agora ele está com seis anos e ele aprendeu a ler;3,030909999999949
3181,35672;3199,19058;então... ele lastima não ter (e) aprendido antes a ler... embora SEMPRE eu quisesse alfabetizar... que eu hav::ia lido um:: sobre um novo método de alfabetização... nos primeiros meses de vida e tudo mais... e::... QUIS aplicar NEle esse método;então ele lastima não ter e aprendido antes a ler embora sempre eu quisesse alfabetizar que eu havia lido um sobre um novo método de alfabetização nos primeiros meses de vida e tudo mais e quis aplicar nele esse método;17,83385999999973
3199,19058;3209,44242;mas ele NUNca... quis saber... de ler... não aceitou/ não me aceitou como professora ele me aceitá/ ele dizia que eu era professora de fogão... de cozinha;mas ele nunca quis saber de ler não aceitou não me aceitou como professora ele me aceitá ele dizia que eu era professora de fogão de cozinha;10,251839999999902
3213,54501;3220,76964;agora na escola ele aprendeu rapida-mente a ler... e começou a ler os livros que nós já tínhamos lido para ele... não é?;agora na escola ele aprendeu rapidamente a ler e começou a ler os livros que nós já tínhamos lido para ele não é;7,224630000000161
3221,13491;3231,69868;então ele está encantado... até:: estou para trazê-lo aqui no museu de::... do homem pré-histórico... que tem aí... porque ele... quer ser... tudo isso eu não sei... onde é que ele tirou isso;então ele está encantado até estou para trazêlo aqui no museu de do homem préhistórico que tem aí porque ele quer ser tudo isso eu não sei onde é que ele tirou isso;10,56376999999975
3247,69414;3249,81478;então ele gosta muito de desenhar também;então ele gosta muito de desenhar também;2,120640000000094
3249,91218;3266,2743;então ele desenha... TOdos os animais pré-históricos com todas as características o nome de cada um... a era em que viveu ele gosta... ele gravou muito bem...  ele GOSta REalmente ele é vivo... bastante... mas é leVAdo demais... sabe?;então ele desenha todos os animais préhistóricos com todas as características o nome de cada um a era em que viveu ele gosta ele gravou muito bem ele gosta realmente ele é vivo bastante mas é levado demais sabe;16,362120000000232
3273,32036;3276,35429;ele::... passa horas... lendo;ele passa horas lendo;3,033930000000055
3308,68219;3315,87854;agora quando ele viu que os irmãos aprendiam francês... e ele SÓ que não falava... então ele... quis aprender francês também;agora quando ele viu que os irmãos aprendiam francês e ele só que não falava então ele quis aprender francês também;7,196350000000166
3315,87854;3323,91465;esse daí aprende francês... versinhos e... vocabulário só... mas:: ele que pediu também;esse daí aprende francês versinhos e vocabulário só mas ele que pediu também;8,036110000000008
3324,54291;3333,35037;ele é::... bem esperto sabe?... bem dotado... sem ser... precoce nem... geniozinho;ele é bem esperto sabe bem dotado sem ser precoce nem geniozinho;8,807459999999992
3451,15245;3451,60538;certo;certo;0,4529299999999239
3512,30985;3515,04819;eu achei que as coisas dali para frente seriam mais difíceis;eu achei que as coisas dali para frente seriam mais difíceis;2,73833999999988
3515,04819;3525,2271;eu comecei o colegial... pensando... em Medicina... e pensando em contar com o meu pai... para... o custeio do estudo;eu comecei o colegial pensando em medicina e pensando em contar com o meu pai para o custeio do estudo;10,178910000000087
3525,49009;3540,23785;mas desde o momento em que eu:: o perDI... eu:: preferi uma carreira profissiona-lizante... um colegial profissionalizante para que eu:: tivesse chance de já trabalhar... assim... que formar... não é?;mas desde o momento em que eu o perdi eu preferi uma carreira profissionalizante um colegial profissionalizante para que eu tivesse chance de já trabalhar assim que formar não é;14,747760000000198
3540,59755;3554,91765;e::... daí me empolguei pelo magistério lecionei algum TEMpo... e::... ao terminar o normal eu logo... optei pela Pedagogia que era um curso assim que dá uma cultura... geral BOa... não é?;e daí me empolguei pelo magistério lecionei algum tempo e ao terminar o normal eu logo optei pela pedagogia que era um curso assim que dá uma cultura geral boa não é;14,320099999999911
3555,54591;3559,85421;éh:: o nosso curso foi... bem dado e tudo mais e eu gostei;eh o nosso curso foi bem dado e tudo mais e eu gostei;4,308300000000145
3561,1919;3595,47995;e não fiz outra:: outras especializações dentro outras especializações não... outra::... não segui outras carreiras... ah::... que o curso de Pedagogia daRIa possibilidade como o caso da Orientação Educacional... que:: no quarto ano eu poderia ter feito... e a Psicologia Clínica tamBÉM que::... eu poderia ter feito... no quarto ano como opção... entre a licenciatura... ou ou a licenciatura em Pedagogia ou a:: Psicologia Clínica sem vestibular naquele tempo era... possível;e não fiz outra outras especializações dentro outras especializações não outra não segui outras carreiras ah que o curso de pedagogia daria possibilidade como o caso da orientação educacional que no quarto ano eu poderia ter feito e a psicologia clínica também que eu poderia ter feito no quarto ano como opção entre a licenciatura ou ou a licenciatura em pedagogia ou a psicologia clínica sem vestibular naquele tempo era possível;34,28805000000011
3595,89392;3612,542;e:: eu não fiz por falta de tempo porque eu me casei no:: tercei/ no... no terceiro ano... de faculdade e daí logo vieram as gêmeas e eu não::... não fiz... a Orientação no quarto ano porque a carga horária era muito grande... sabe?;e eu não fiz por falta de tempo porque eu me casei no tercei no no terceiro ano de faculdade e daí logo vieram as gêmeas e eu não não fiz a orientação no quarto ano porque a carga horária era muito grande sabe;16,648079999999936
3619,89628;3628,52934;mas éh e como::... ah::... formado em Pedagogia eu não falo como pedagoga porque::... eu não::... me considero;mas eh e como ah formado em pedagogia eu não falo como pedagoga porque eu não me considero;8,633060000000114
3628,7972;3638,85214;como formada em Pedagogia... eu não usei o meu diploma porque eu não lecionei no secundário... sabe?... então daí o motivo de eu ter escolhido Pedagogia;como formada em pedagogia eu não usei o meu diploma porque eu não lecionei no secundário sabe então daí o motivo de eu ter escolhido pedagogia;10,054939999999988
3639,14505;3646,67443;e gosto gosto MUIto... da:: psicologia da criança... do adolescente a psicologia em geral me cativa sabe?;e gosto gosto muito da psicologia da criança do adolescente a psicologia em geral me cativa sabe;7,5293799999999464
3653,36752;3658,30918;eu estou... vocês teriam mui::to mais teriam necessidade de mais tempo?;eu estou vocês teriam muito mais teriam necessidade de mais tempo;4,941660000000411
3659,36695;3659,71274;é?;é;0,3457899999998517
3663,61101;3664,76525;dez minutos? sim;dez minutos sim;1,1542399999998452
3684,62257;3685,21187;pois é;pois é;0,5893000000000939
3691,2607;3693,15939;é?... depois voltaríamos aqui?;é depois voltaríamos aqui;1,8986899999999878
3698,13514;3699,96681;ah está bom... então está bom;ah está bom então está bom;1,831670000000031
3705,6687;3709,62518;(é longe) lá embaixo tem o:: o público? não tem? nesse prédio?;é longe lá embaixo tem o o público não tem nesse prédio;3,9564799999998286
3721,39676;3724,89173;éh:: umas saem umas cinco e meia esperariam as das seis;eh umas saem umas cinco e meia esperariam as das seis;3,4949699999997392
3725,38849;3728,01308;e as das seis iriam se encontrar com as das seis e vinte;e as das seis iriam se encontrar com as das seis e vinte;2,624590000000353
3728,01308;3729,64044;os das cinco e meia eu ainda;os das cinco e meia eu ainda;1,6273599999999533
3731,25666;3740,50546;então quer dizer que... se fossem só os meus não teria problema é que eu levo... ah... ah filhas de::... uma vizinha sabe?;então quer dizer que se fossem só os meus não teria problema é que eu levo ah ah filhas de uma vizinha sabe;9,248799999999846
3746,23796;3747,25096;é público lá embaixo?;é público lá embaixo;1,01299999999992
3752,76383;3753,38235;não?;não;0,6185199999999895
3756,26506;3757,71377;(qual o número) o número do prédio?;qual o número o número do prédio;1,4487099999996644
3759,15049;3760,67;é?... então um minutinho só;é então um minutinho só;1,519510000000082
0,08305;1,06439;(uma) de no::ve;uma de nove;0,98134
1,53266;2,62697;e a outra de seis;e a outra de seis;1,0943100000000001
12,3464;12,83114;a p/ a p/;a p a p;0,4847400000000004
12,96671;13,2707;é;é;0,30398999999999887
13,46672;14,65315;a programaÇÃO;a programação;1,1864299999999997
14,89746;16,70266;havia sido planejada;havia sido planejada;1,805200000000001
16,91472;18,02388;mas não deu certo;mas não deu certo;1,1091599999999993
21,8952;22,22326;não;não;0,3280600000000007
24,33224;24,66421;não;não;0,3319700000000019
24,66421;26,65248;justamente porque a tabela não::;justamente porque a tabela não;1,98827
26,77983;28,02386;não deu certo é que::;não deu certo é que;1,2440299999999986
